,GEOID20,NAME,NAME20,CON20D,CON20R,STATEFP20,VAP20,2MOREVAP20,BVAP20,HISP20
2453,42077000230,ALLENTOWN WARD 11 DISTRICT 02,ALLENTOWN WARD 11 DISTRICT 02,434.0,135.0,42.0,1652.0,31.0,212.0,1608.0
2454,42077000220,ALLENTOWN WARD 11 DISTRICT 01,ALLENTOWN WARD 11 DISTRICT 01,363.0,128.0,42.0,1469.0,19.0,178.0,1403.0
2455,42045003510,UPPER DARBY DISTRICT 05 PRECINCT 05,UPPER DARBY DISTRICT 05 PRECINCT 05,618.0,112.0,42.0,882.0,25.0,471.0,60.0
2456,42045001040,FOLCROFT PRECINCT 01,FOLCROFT PRECINCT 01,360.0,124.0,42.0,834.0,33.0,392.0,50.0
2457,42049001090,MILL VILLAGE,MILL VILLAGE,73.0,115.0,42.0,295.0,5.0,0.0,5.0
2458,42051000490,LUZERNE DISTRICT 04,LUZERNE DISTRICT 04,65.0,144.0,42.0,324.0,9.0,5.0,2.0
2459,42101004125,PHILADELPHIA WARD 41 PRECINCT 25,PHILADELPHIA WARD 41 PRECINCT 25,257.0,159.0,42.0,795.0,25.0,165.0,330.0
2460,42101002115,PHILADELPHIA WARD 21 PRECINCT 15,PHILADELPHIA WARD 21 PRECINCT 15,537.0,118.0,42.0,929.0,25.0,76.0,56.0
2461,42101005624,PHILADELPHIA WARD 56 PRECINCT 24,PHILADELPHIA WARD 56 PRECINCT 24,228.0,144.0,42.0,863.0,50.0,98.0,85.0
2462,42069001270,Ransom District 03,Ransom District 03,118.0,136.0,42.0,367.0,9.0,2.0,6.0
2463,42093000120,MAYBERRY,MAYBERRY,49.0,120.0,42.0,189.0,7.0,0.0,0.0
2464,42001000490,YORK SPRINGS,YORK SPRINGS,87.0,124.0,42.0,496.0,11.0,6.0,312.0
2465,42105000010,ABBOTT,ABBOTT,26.0,125.0,42.0,201.0,3.0,0.0,3.0
2466,42105000200,PIKE,PIKE,40.0,119.0,42.0,276.0,3.0,0.0,7.0
2467,4200300G011,TURTLE CREEK WARD 02 DISTRICT 01,TURTLE CREEK WARD 02 DISTRICT 01,311.0,141.0,42.0,759.0,42.0,237.0,26.0
2468,4200300B450,PITTSBURGH WARD 19 DISTRICT 30,PITTSBURGH WARD 19 DISTRICT 30,285.0,155.0,42.0,594.0,14.0,25.0,17.0
2469,42003009960,PITTSBURGH WARD 15 DISTRICT 07,PITTSBURGH WARD 15 DISTRICT 07,388.0,162.0,42.0,758.0,22.0,12.0,32.0
2470,42131000050,FACTORYVILLE WARD 01,FACTORYVILLE WARD 01,126.0,121.0,42.0,687.0,17.0,107.0,70.0
2471,42091001510,LOWER MERION WARD 05 PRECINCT 01,LOWER MERION WARD 05 PRECINCT 01,597.0,96.0,42.0,660.0,15.0,19.0,48.0
2472,42077000200,ALLENTOWN WARD 10 DISTRICT 03,ALLENTOWN WARD 10 DISTRICT 03,399.0,147.0,42.0,1681.0,23.0,149.0,1852.0
2473,42101002522,PHILADELPHIA WARD 25 PRECINCT 22,PHILADELPHIA WARD 25 PRECINCT 22,178.0,150.0,42.0,546.0,7.0,20.0,97.0
2474,42101006508,PHILADELPHIA WARD 65 PRECINCT 08,PHILADELPHIA WARD 65 PRECINCT 08,247.0,144.0,42.0,753.0,25.0,151.0,186.0
2475,42101005727,PHILADELPHIA WARD 57 PRECINCT 27,PHILADELPHIA WARD 57 PRECINCT 27,508.0,133.0,42.0,1519.0,42.0,711.0,293.0
2476,42101006505,PHILADELPHIA WARD 65 PRECINCT 05,PHILADELPHIA WARD 65 PRECINCT 05,197.0,126.0,42.0,650.0,15.0,145.0,163.0
2477,42101005318,PHILADELPHIA WARD 53 PRECINCT 18,PHILADELPHIA WARD 53 PRECINCT 18,320.0,133.0,42.0,990.0,40.0,157.0,256.0
2478,42101001806,PHILADELPHIA WARD 18 PRECINCT 06,PHILADELPHIA WARD 18 PRECINCT 06,517.0,120.0,42.0,907.0,36.0,10.0,50.0
2479,42003005540,PENN HILLS WARD 04 DISTRICT 02,PENN HILLS WARD 04 DISTRICT 02,372.0,128.0,42.0,746.0,28.0,327.0,20.0
2480,4200300D400,PITTSBURGH WARD 29 DISTRICT 04,PITTSBURGH WARD 29 DISTRICT 04,214.0,159.0,42.0,638.0,24.0,69.0,40.0
2481,4200300B540,PITTSBURGH WARD 19 DISTRICT 38,PITTSBURGH WARD 19 DISTRICT 38,278.0,138.0,42.0,608.0,23.0,12.0,40.0
2482,4200300A950,PITTSBURGH WARD 19 DISTRICT 05,PITTSBURGH WARD 19 DISTRICT 05,221.0,129.0,42.0,492.0,10.0,9.0,7.0
2483,42003001850,EAST MCKEESPORT DISTRICT 01,EAST MCKEESPORT DISTRICT 01,161.0,150.0,42.0,515.0,18.0,70.0,17.0
2484,42091000345,ABINGTON WARD 14 DISTRICT 01,ABINGTON WARD 14 DISTRICT 01,648.0,147.0,42.0,1059.0,31.0,432.0,100.0
2485,42091000680,CHELTENHAM DISTRICT 06 DIVISION 02,CHELTENHAM DISTRICT 06 DIVISION 02,980.0,131.0,42.0,1467.0,46.0,392.0,120.0
2486,42077000130,ALLENTOWN WARD 08 DISTRICT 03,ALLENTOWN WARD 08 DISTRICT 03,477.0,152.0,42.0,1875.0,43.0,208.0,1993.0
2487,42045000780,COLLINGDALE PRECINCT 05,COLLINGDALE PRECINCT 05,301.0,129.0,42.0,826.0,15.0,360.0,68.0
2488,42101001812,PHILADELPHIA WARD 18 PRECINCT 12,PHILADELPHIA WARD 18 PRECINCT 12,440.0,128.0,42.0,851.0,18.0,8.0,51.0
2489,42101002135,PHILADELPHIA WARD 21 PRECINCT 35,PHILADELPHIA WARD 21 PRECINCT 35,486.0,139.0,42.0,957.0,25.0,77.0,76.0
2490,42101003927,PHILADELPHIA WARD 39 PRECINCT 27,PHILADELPHIA WARD 39 PRECINCT 27,362.0,125.0,42.0,858.0,14.0,16.0,199.0
2491,42101003922,PHILADELPHIA WARD 39 PRECINCT 22,PHILADELPHIA WARD 39 PRECINCT 22,260.0,158.0,42.0,766.0,15.0,42.0,150.0
2492,42101002617,PHILADELPHIA WARD 26 PRECINCT 17,PHILADELPHIA WARD 26 PRECINCT 17,248.0,136.0,42.0,628.0,13.0,17.0,56.0
2493,42039000540,TOWNVILLE,TOWNVILLE,27.0,126.0,42.0,233.0,13.0,0.0,8.0
2494,42039000410,SPARTANSBURG,SPARTANSBURG,36.0,127.0,42.0,225.0,13.0,0.0,1.0
2495,42005000230,FORD CLIFF,FORD CLIFF,59.0,150.0,42.0,306.0,7.0,3.0,3.0
2496,42011001095,READING WARD 13 PRECINCT 05,READING WARD 13 PRECINCT 05,394.0,156.0,42.0,1598.0,27.0,82.0,1855.0
2497,42003003980,MILLVALE DISTRICT 04,MILLVALE DISTRICT 04,178.0,142.0,42.0,526.0,8.0,21.0,18.0
2498,42003000091,AVALON WARD 02 DISTRICT 02,AVALON WARD 02 DISTRICT 02,233.0,141.0,42.0,506.0,5.0,50.0,6.0
2499,42095000590,EASTON WARD 12,EASTON WARD 12,323.0,142.0,42.0,952.0,54.0,216.0,376.0
2500,42043001000,REED,REED,29.0,125.0,42.0,194.0,4.0,0.0,3.0
2501,42107000670,MIDDLEPORT,MIDDLEPORT,51.0,143.0,42.0,293.0,1.0,0.0,9.0
2502,42077000370,ALLENTOWN WARD 13 DISTRICT 04,ALLENTOWN WARD 13 DISTRICT 04,341.0,148.0,42.0,1096.0,29.0,98.0,805.0
2503,42051000085,BROWNSVILLE WARD 03,BROWNSVILLE WARD 03,197.0,160.0,42.0,624.0,36.0,69.0,13.0
2504,42045001550,LANSDOWNE PRECINCT 04,LANSDOWNE PRECINCT 04,638.0,113.0,42.0,1045.0,38.0,416.0,48.0
2505,42051000480,LUZERNE DISTRICT 03,LUZERNE DISTRICT 03,144.0,156.0,42.0,2457.0,18.0,1041.0,132.0
2506,42101005602,PHILADELPHIA WARD 56 PRECINCT 02,PHILADELPHIA WARD 56 PRECINCT 02,222.0,139.0,42.0,747.0,48.0,62.0,132.0
2507,42101005616,PHILADELPHIA WARD 56 PRECINCT 16,PHILADELPHIA WARD 56 PRECINCT 16,201.0,139.0,42.0,920.0,35.0,112.0,177.0
2508,42101006415,PHILADELPHIA WARD 64 PRECINCT 15,PHILADELPHIA WARD 64 PRECINCT 15,253.0,140.0,42.0,1246.0,23.0,202.0,138.0
2509,42101003926,PHILADELPHIA WARD 39 PRECINCT 26,PHILADELPHIA WARD 39 PRECINCT 26,429.0,136.0,42.0,747.0,15.0,10.0,65.0
2510,42071000850,LANCASTER WARD 08 PRECINCT 03,LANCASTER WARD 08 PRECINCT 03,358.0,134.0,42.0,958.0,57.0,129.0,587.0
2511,42071000880,LANCASTER WARD 08 PRECINCT 06,LANCASTER WARD 08 PRECINCT 06,302.0,134.0,42.0,849.0,30.0,117.0,447.0
2512,42033000360,GRAMPIAN,GRAMPIAN,48.0,130.0,42.0,294.0,5.0,0.0,3.0
2513,42033000500,MAHAFFEY,MAHAFFEY,30.0,133.0,42.0,262.0,7.0,1.0,2.0
2514,42083000240,HAMLIN DISTRICT 02,HAMLIN DISTRICT 02,45.0,121.0,42.0,259.0,8.0,0.0,2.0
2515,42047000170,JOHNSONBURG DISTRICT 04,JOHNSONBURG DISTRICT 04,64.0,125.0,42.0,367.0,13.0,0.0,10.0
2516,4200300F141,SHALER WARD 02 DISTRICT 05,SHALER WARD 02 DISTRICT 05,160.0,140.0,42.0,438.0,10.0,7.0,8.0
2517,42003001260,CLAIRTON WARD 04 DISTRICT 03,CLAIRTON WARD 04 DISTRICT 03,172.0,149.0,42.0,590.0,21.0,101.0,18.0
2518,4200300B430,PITTSBURGH WARD 19 DISTRICT 29,PITTSBURGH WARD 19 DISTRICT 29,248.0,150.0,42.0,571.0,32.0,14.0,35.0
2519,42079001840,PENN LAKE PARK,PENN LAKE PARK,109.0,149.0,42.0,300.0,6.0,3.0,4.0
2520,42077000190,ALLENTOWN WARD 10 DISTRICT 01,ALLENTOWN WARD 10 DISTRICT 01,573.0,155.0,42.0,2369.0,52.0,324.0,2439.0
2521,42051000055,BROWNSVILLE WARD 02,BROWNSVILLE WARD 02,136.0,165.0,42.0,521.0,22.0,41.0,14.0
2522,42045000760,COLLINGDALE PRECINCT 03,COLLINGDALE PRECINCT 03,522.0,135.0,42.0,1137.0,49.0,607.0,82.0
2523,42049000460,ERIE WARD 05 DISTRICT 02,ERIE WARD 05 DISTRICT 02,423.0,138.0,42.0,1175.0,57.0,254.0,136.0
2524,42045003500,UPPER DARBY DISTRICT 05 PRECINCT 04,UPPER DARBY DISTRICT 05 PRECINCT 04,319.0,114.0,42.0,558.0,21.0,185.0,33.0
2525,42119000130,LEWISBURG WARD 02,LEWISBURG WARD 02,355.0,112.0,42.0,751.0,38.0,18.0,67.0
2526,42101002610,PHILADELPHIA WARD 26 PRECINCT 10,PHILADELPHIA WARD 26 PRECINCT 10,218.0,147.0,42.0,564.0,11.0,19.0,39.0
2527,42101005526,PHILADELPHIA WARD 55 PRECINCT 26,PHILADELPHIA WARD 55 PRECINCT 26,298.0,137.0,42.0,797.0,18.0,174.0,353.0
2528,42101000809,PHILADELPHIA WARD 08 PRECINCT 09,PHILADELPHIA WARD 08 PRECINCT 09,815.0,96.0,42.0,1313.0,46.0,39.0,74.0
2529,42101000911,PHILADELPHIA WARD 09 PRECINCT 11,PHILADELPHIA WARD 09 PRECINCT 11,795.0,103.0,42.0,986.0,38.0,61.0,43.0
2530,42101005524,PHILADELPHIA WARD 55 PRECINCT 24,PHILADELPHIA WARD 55 PRECINCT 24,202.0,128.0,42.0,921.0,18.0,76.0,235.0
2531,42101003117,PHILADELPHIA WARD 31 PRECINCT 17,PHILADELPHIA WARD 31 PRECINCT 17,261.0,131.0,42.0,540.0,9.0,21.0,59.0
2532,42037000250,BRIAR CREEK,BRIAR CREEK,69.0,140.0,42.0,476.0,6.0,5.0,21.0
2533,42083000150,CORYDON,CORYDON,39.0,130.0,42.0,231.0,1.0,0.0,3.0
2534,42011000970,READING WARD 07,READING WARD 07,400.0,139.0,42.0,2185.0,27.0,258.0,1977.0
2535,4200300C810,PITTSBURGH WARD 26 DISTRICT 15,PITTSBURGH WARD 26 DISTRICT 15,237.0,152.0,42.0,522.0,22.0,69.0,27.0
2536,42003003850,MCKEESPORT WARD 09 DISTRICT 02,MCKEESPORT WARD 09 DISTRICT 02,227.0,155.0,42.0,725.0,23.0,156.0,37.0
2537,4200300A500,PITTSBURGH WARD 17 DISTRICT 02,PITTSBURGH WARD 17 DISTRICT 02,425.0,136.0,42.0,1055.0,24.0,30.0,41.0
2538,42123000080,DEERFIELD,DEERFIELD,59.0,122.0,42.0,241.0,3.0,0.0,5.0
2539,42089000310,STROUDSBURG WARD 02,STROUDSBURG WARD 02,342.0,134.0,42.0,912.0,49.0,142.0,233.0
2540,42125000500,CHARLEROI DISTRICT 04,CHARLEROI DISTRICT 04,154.0,145.0,42.0,930.0,53.0,146.0,49.0
2541,42129000970,IRWIN WARD 02,IRWIN WARD 02,103.0,140.0,42.0,432.0,12.0,12.0,7.0
2542,42101005618,PHILADELPHIA WARD 56 PRECINCT 18,PHILADELPHIA WARD 56 PRECINCT 18,165.0,153.0,42.0,625.0,9.0,56.0,66.0
2543,42101000807,PHILADELPHIA WARD 08 PRECINCT 07,PHILADELPHIA WARD 08 PRECINCT 07,658.0,114.0,42.0,1371.0,32.0,86.0,68.0
2544,42101000115,PHILADELPHIA WARD 01 PRECINCT 15,PHILADELPHIA WARD 01 PRECINCT 15,537.0,119.0,42.0,873.0,26.0,61.0,97.0
2545,42069001845,Scranton Ward 14 District 01,Scranton Ward 14 District 01,213.0,132.0,42.0,877.0,43.0,87.0,250.0
2546,42129001000,IRWIN WARD 05,IRWIN WARD 05,95.0,140.0,42.0,410.0,8.0,21.0,4.0
2547,42025000140,JIM THORPE DISTRICT 04,JIM THORPE DISTRICT 04,168.0,138.0,42.0,333.0,6.0,2.0,22.0
2548,42011001110,READING WARD 14 PRECINCT 01,READING WARD 14 PRECINCT 01,412.0,137.0,42.0,1453.0,38.0,170.0,1282.0
2549,4200300E810,SCOTT WARD 02 DISTRICT 01,SCOTT WARD 02 DISTRICT 01,237.0,136.0,42.0,563.0,17.0,31.0,18.0
2550,42003000596,BETHEL PARK WARD 08 DISTRICT 02,BETHEL PARK WARD 08 DISTRICT 02,207.0,133.0,42.0,654.0,3.0,14.0,34.0
2551,42003002700,HARRISON WARD 02 DISTRICT 01,HARRISON WARD 02 DISTRICT 01,123.0,138.0,42.0,440.0,15.0,20.0,7.0
2552,42107000400,FRAILEY,FRAILEY,35.0,136.0,42.0,318.0,7.0,0.0,7.0
2553,42077000030,ALLENTOWN WARD 02,ALLENTOWN WARD 02,465.0,135.0,42.0,1529.0,33.0,212.0,1293.0
2554,42125000460,CENTERVILLE DISTRICT 06,CENTERVILLE DISTRICT 06,124.0,148.0,42.0,292.0,5.0,4.0,3.0
2555,42101006414,PHILADELPHIA WARD 64 PRECINCT 14,PHILADELPHIA WARD 64 PRECINCT 14,141.0,127.0,42.0,636.0,21.0,44.0,120.0
2556,42101000811,PHILADELPHIA WARD 08 PRECINCT 11,PHILADELPHIA WARD 08 PRECINCT 11,603.0,104.0,42.0,1739.0,33.0,56.0,129.0
2557,42101005609,PHILADELPHIA WARD 56 PRECINCT 09,PHILADELPHIA WARD 56 PRECINCT 09,256.0,159.0,42.0,867.0,41.0,126.0,209.0
2558,42113000020,CHERRY PRECINCT BERNICE,CHERRY PRECINCT BERNICE,44.0,154.0,42.0,328.0,9.0,0.0,1.0
2559,42011000885,READING WARD 03 PRECINCT 01,READING WARD 03 PRECINCT 01,434.0,144.0,42.0,2070.0,27.0,138.0,2211.0
2560,42011000200,CENTERPORT DISTRICT 01,CENTERPORT DISTRICT 01,49.0,136.0,42.0,247.0,4.0,0.0,23.0
2561,42021000390,DAISYTOWN,DAISYTOWN,38.0,149.0,42.0,238.0,5.0,1.0,4.0
2562,4200300F530,SOUTH VERSAILLES,SOUTH VERSAILLES,46.0,143.0,42.0,265.0,5.0,0.0,14.0
2563,42003001610,DORMONT DISTRICT 10,DORMONT DISTRICT 10,382.0,151.0,42.0,751.0,31.0,23.0,47.0
2564,42003000121,AVALON WARD 03 DISTRICT 03,AVALON WARD 03 DISTRICT 03,241.0,137.0,42.0,520.0,8.0,49.0,10.0
2565,42073000665,NEW CASTLE WARD 08,NEW CASTLE WARD 08,192.0,165.0,42.0,847.0,44.0,151.0,40.0
2566,42091000660,CHELTENHAM DISTRICT 05 DIVISION 04,CHELTENHAM DISTRICT 05 DIVISION 04,782.0,137.0,42.0,1141.0,17.0,482.0,115.0
2567,42077000180,ALLENTOWN WARD 09,ALLENTOWN WARD 09,501.0,147.0,42.0,2927.0,38.0,460.0,2370.0
2568,42129000160,BELL DISTRICT SALINA,BELL DISTRICT SALINA,68.0,139.0,42.0,399.0,19.0,0.0,1.0
2569,42101002310,PHILADELPHIA WARD 23 PRECINCT 10,PHILADELPHIA WARD 23 PRECINCT 10,576.0,145.0,42.0,1096.0,36.0,458.0,439.0
2570,42101003938,PHILADELPHIA WARD 39 PRECINCT 38,PHILADELPHIA WARD 39 PRECINCT 38,303.0,140.0,42.0,857.0,12.0,18.0,216.0
2571,42101006410,PHILADELPHIA WARD 64 PRECINCT 10,PHILADELPHIA WARD 64 PRECINCT 10,196.0,149.0,42.0,607.0,23.0,66.0,134.0
2572,42011001120,READING WARD 14 PRECINCT 04,READING WARD 14 PRECINCT 04,460.0,131.0,42.0,1472.0,31.0,212.0,1265.0
2573,4200300B780,PITTSBURGH WARD 20 DISTRICT 12,PITTSBURGH WARD 20 DISTRICT 12,457.0,159.0,42.0,1055.0,53.0,342.0,41.0
2574,42003000821,BRENTWOOD DISTRICT 05,BRENTWOOD DISTRICT 05,347.0,169.0,42.0,880.0,32.0,88.0,33.0
2575,42003001931,EDGEWOOD DISTRICT 02,EDGEWOOD DISTRICT 02,671.0,127.0,42.0,861.0,22.0,47.0,46.0
2576,4200300G800,WHITEHALL DISTRICT 07,WHITEHALL DISTRICT 07,202.0,157.0,42.0,481.0,3.0,3.0,0.0
2577,42043000450,HARRISBURG WARD 13 DISTRICT 02,HARRISBURG WARD 13 DISTRICT 02,548.0,146.0,42.0,1258.0,49.0,543.0,384.0
2578,42029001890,WILLISTOWN DISTRICT NORTH DIVISION 06,WILLISTOWN DISTRICT NORTH DIVISION 06,327.0,111.0,42.0,684.0,12.0,57.0,34.0
2579,42091002900,SPRINGFIELD DISTRICT 05 DIVISION 02,SPRINGFIELD DISTRICT 05 DIVISION 02,448.0,111.0,42.0,613.0,19.0,20.0,25.0
2580,42045001470,HAVERFORD WARD 08 PRECINCT 04,HAVERFORD WARD 08 PRECINCT 04,359.0,122.0,42.0,511.0,12.0,10.0,17.0
2581,42045003040,UPLAND PRECINCT 02,UPLAND PRECINCT 02,213.0,125.0,42.0,517.0,21.0,179.0,48.0
2582,42101000910,PHILADELPHIA WARD 09 PRECINCT 10,PHILADELPHIA WARD 09 PRECINCT 10,719.0,92.0,42.0,925.0,43.0,27.0,51.0
2583,42101003115,PHILADELPHIA WARD 31 PRECINCT 15,PHILADELPHIA WARD 31 PRECINCT 15,410.0,133.0,42.0,792.0,37.0,11.0,67.0
2584,42101005507,PHILADELPHIA WARD 55 PRECINCT 07,PHILADELPHIA WARD 55 PRECINCT 07,365.0,144.0,42.0,881.0,11.0,199.0,356.0
2585,42101002143,PHILADELPHIA WARD 21 PRECINCT 43,PHILADELPHIA WARD 21 PRECINCT 43,280.0,141.0,42.0,701.0,26.0,143.0,57.0
2586,42069001205,Olyphant Ward 03 District 01,Olyphant Ward 03 District 01,181.0,151.0,42.0,506.0,17.0,11.0,46.0
2587,42065000130,CORSICA,CORSICA,44.0,130.0,42.0,256.0,12.0,0.0,1.0
2588,42021001230,LORETTO,LORETTO,68.0,126.0,42.0,1152.0,20.0,90.0,39.0
2589,42115000280,LITTLE MEADOWS,LITTLE MEADOWS,27.0,123.0,42.0,207.0,5.0,0.0,1.0
2590,4200300B880,PITTSBURGH WARD 20 DISTRICT 17,PITTSBURGH WARD 20 DISTRICT 17,204.0,156.0,42.0,509.0,21.0,2.0,19.0
2591,42003001860,EAST MCKEESPORT DISTRICT 02,EAST MCKEESPORT DISTRICT 02,239.0,158.0,42.0,610.0,30.0,102.0,14.0
2592,4200300D240,PITTSBURGH WARD 28 DISTRICT 06,PITTSBURGH WARD 28 DISTRICT 06,274.0,174.0,42.0,612.0,21.0,74.0,16.0
2593,4200300B510,PITTSBURGH WARD 19 DISTRICT 35,PITTSBURGH WARD 19 DISTRICT 35,268.0,138.0,42.0,515.0,26.0,40.0,36.0
2594,42009000420,WOODBURY,WOODBURY,25.0,131.0,42.0,217.0,1.0,0.0,7.0
2595,42101004049,PHILADELPHIA WARD 40 PRECINCT 49,PHILADELPHIA WARD 40 PRECINCT 49,353.0,143.0,42.0,729.0,13.0,391.0,11.0
2596,42091001610,LOWER MERION WARD 08 PRECINCT 03,LOWER MERION WARD 08 PRECINCT 03,787.0,123.0,42.0,933.0,29.0,22.0,52.0
2597,42091002830,SPRINGFIELD DISTRICT 02 DIVISION 02,SPRINGFIELD DISTRICT 02 DIVISION 02,672.0,127.0,42.0,881.0,33.0,159.0,36.0
2598,42129002930,VANDERGRIFT WARD 04,VANDERGRIFT WARD 04,96.0,143.0,42.0,480.0,14.0,13.0,10.0
2599,42101005605,PHILADELPHIA WARD 56 PRECINCT 05,PHILADELPHIA WARD 56 PRECINCT 05,169.0,161.0,42.0,706.0,25.0,118.0,141.0
2600,42071000820,LANCASTER WARD 07 PRECINCT 07,LANCASTER WARD 07 PRECINCT 07,412.0,144.0,42.0,1098.0,41.0,136.0,903.0
2601,42129001750,NEW KENSINGTON WARD 03 PRECINCT 01,NEW KENSINGTON WARD 03 PRECINCT 01,196.0,137.0,42.0,587.0,29.0,122.0,13.0
2602,42129000730,HEMPFIELD DISTRICT GAYVILLE,HEMPFIELD DISTRICT GAYVILLE,111.0,144.0,42.0,458.0,15.0,14.0,19.0
2603,4200300E615,ROSS WARD 06 DISTRICT 01,ROSS WARD 06 DISTRICT 01,260.0,150.0,42.0,586.0,29.0,12.0,26.0
2604,42003004700,MOUNT LEBANON WARD 05 DISTRICT 06,MOUNT LEBANON WARD 05 DISTRICT 06,284.0,124.0,42.0,556.0,10.0,2.0,15.0
2605,42003002680,HARRISON WARD 01 DISTRICT 01,HARRISON WARD 01 DISTRICT 01,107.0,146.0,42.0,317.0,12.0,10.0,11.0
2606,42027000350,MILES DISTRICT WEST,MILES DISTRICT WEST,48.0,135.0,42.0,378.0,9.0,0.0,5.0
2607,42085000825,SHARON DISTRICT 04 DIVISION 02,SHARON DISTRICT 04 DIVISION 02,246.0,154.0,42.0,801.0,47.0,196.0,30.0
2608,42125001710,STOCKDALE,STOCKDALE,83.0,152.0,42.0,351.0,12.0,0.0,0.0
2609,42125001150,MONONGAHELA WARD 03 PRECINCT 01,MONONGAHELA WARD 03 PRECINCT 01,115.0,146.0,42.0,394.0,18.0,7.0,9.0
2610,42129002300,PENN,PENN,71.0,142.0,42.0,320.0,8.0,3.0,7.0
2611,42101005512,PHILADELPHIA WARD 55 PRECINCT 12,PHILADELPHIA WARD 55 PRECINCT 12,176.0,144.0,42.0,761.0,37.0,59.0,197.0
2612,42071000610,LANCASTER WARD 03 PRECINCT 01,LANCASTER WARD 03 PRECINCT 01,476.0,135.0,42.0,1240.0,30.0,213.0,778.0
2613,42071000650,LANCASTER WARD 05 PRECINCT 01,LANCASTER WARD 05 PRECINCT 01,570.0,112.0,42.0,959.0,20.0,81.0,212.0
2614,42069001385,Scranton Ward 02 District 03,Scranton Ward 02 District 03,231.0,161.0,42.0,786.0,45.0,55.0,178.0
2615,42065000330,POLK,POLK,24.0,134.0,42.0,218.0,2.0,0.0,2.0
2616,42003000750,BRADDOCK HILLS DISTRICT 01,BRADDOCK HILLS DISTRICT 01,397.0,157.0,42.0,919.0,22.0,362.0,29.0
2617,4200300C940,PITTSBURGH WARD 27 DISTRICT 05,PITTSBURGH WARD 27 DISTRICT 05,410.0,162.0,42.0,792.0,18.0,185.0,21.0
2618,42003009650,PITTSBURGH WARD 14 DISTRICT 28,PITTSBURGH WARD 14 DISTRICT 28,301.0,158.0,42.0,496.0,10.0,9.0,7.0
2619,42003000980,CARNEGIE WARD 02 DISTRICT 02,CARNEGIE WARD 02 DISTRICT 02,236.0,155.0,42.0,666.0,42.0,44.0,21.0
2620,4200300F240,SHALER WARD 05 DISTRICT 04,SHALER WARD 05 DISTRICT 04,149.0,161.0,42.0,377.0,5.0,1.0,10.0
2621,4200300B310,PITTSBURGH WARD 19 DISTRICT 23,PITTSBURGH WARD 19 DISTRICT 23,277.0,160.0,42.0,694.0,24.0,49.0,13.0
2622,42003009750,PITTSBURGH WARD 14 DISTRICT 34,PITTSBURGH WARD 14 DISTRICT 34,414.0,173.0,42.0,871.0,33.0,13.0,38.0
2623,4.20E+266,RESERVE WARD 01,RESERVE WARD 01,260.0,167.0,42.0,586.0,11.0,0.0,12.0
2624,42131000100,LACEYVILLE,LACEYVILLE,40.0,128.0,42.0,263.0,2.0,0.0,16.0
2625,42051001060,VANDERBILT,VANDERBILT,66.0,150.0,42.0,338.0,15.0,5.0,6.0
2626,42101002127,PHILADELPHIA WARD 21 PRECINCT 27,PHILADELPHIA WARD 21 PRECINCT 27,464.0,130.0,42.0,935.0,43.0,144.0,52.0
2627,42101004502,PHILADELPHIA WARD 45 PRECINCT 02,PHILADELPHIA WARD 45 PRECINCT 02,200.0,152.0,42.0,824.0,28.0,105.0,363.0
2628,42101002506,PHILADELPHIA WARD 25 PRECINCT 06,PHILADELPHIA WARD 25 PRECINCT 06,186.0,151.0,42.0,585.0,33.0,12.0,51.0
2629,42071000680,LANCASTER WARD 06 PRECINCT 01,LANCASTER WARD 06 PRECINCT 01,530.0,137.0,42.0,1102.0,41.0,101.0,244.0
2630,42069000315,Carbondale Ward 05 District 02,Carbondale Ward 05 District 02,150.0,151.0,42.0,492.0,11.0,2.0,25.0
2631,42099000280,TOBOYNE DISTRICT 01,TOBOYNE DISTRICT 01,29.0,137.0,42.0,64.0,0.0,0.0,7.0
2632,42003004550,MOUNT LEBANON WARD 03 DISTRICT 06,MOUNT LEBANON WARD 03 DISTRICT 06,286.0,121.0,42.0,554.0,23.0,3.0,27.0
2633,4200300B090,PITTSBURGH WARD 19 DISTRICT 12,PITTSBURGH WARD 19 DISTRICT 12,208.0,155.0,42.0,460.0,17.0,11.0,28.0
2634,42019000740,WEST LIBERTY,WEST LIBERTY,54.0,142.0,42.0,274.0,2.0,0.0,1.0
2635,4200300D870,PITTSBURGH WARD 32 DISTRICT 03,PITTSBURGH WARD 32 DISTRICT 03,251.0,166.0,42.0,555.0,15.0,31.0,18.0
2636,42027000535,RUSH DISTRICT NORTH CENTRAL,RUSH DISTRICT NORTH CENTRAL,60.0,134.0,42.0,319.0,7.0,1.0,6.0
2637,42027000680,STATE COLLEGE DISTRICT NORTH,STATE COLLEGE DISTRICT NORTH,559.0,105.0,42.0,748.0,15.0,16.0,43.0
2638,42125000010,ALLENPORT,ALLENPORT,100.0,152.0,42.0,405.0,19.0,2.0,3.0
2639,42049000730,ERIE WARD 06 DISTRICT 08,ERIE WARD 06 DISTRICT 08,254.0,162.0,42.0,957.0,59.0,137.0,181.0
2640,42101005840,PHILADELPHIA WARD 58 PRECINCT 40,PHILADELPHIA WARD 58 PRECINCT 40,157.0,155.0,42.0,716.0,11.0,30.0,29.0
2641,42101005629,PHILADELPHIA WARD 56 PRECINCT 29,PHILADELPHIA WARD 56 PRECINCT 29,203.0,151.0,42.0,588.0,8.0,22.0,81.0
